region,period,total,year,month
"03 asturias, principado de",2020-08,341176.0,2020,8
"03 asturias, principado de",2020-07,222893.0,2020,7
"03 asturias, principado de",2020-06,51983.0,2020,6
"03 asturias, principado de",2020-05,0.0,2020,5
"03 asturias, principado de",2020-04,0.0,2020,4
"03 asturias, principado de",2020-03,1358.0,2020,3
"03 asturias, principado de",2020-02,2073.0,2020,2
"03 asturias, principado de",2020-01,1237.0,2020,1
"03 asturias, principado de",2019-12,2636.0,2019,12
"03 asturias, principado de",2019-11,2457.0,2019,11
"03 asturias, principado de",2019-10,4226.0,2019,10
"03 asturias, principado de",2019-09,57807.0,2019,9
"03 asturias, principado de",2019-08,290338.0,2019,8
"03 asturias, principado de",2019-07,177059.0,2019,7
"03 asturias, principado de",2019-06,56271.0,2019,6
"03 asturias, principado de",2019-05,18666.0,2019,5
"03 asturias, principado de",2019-04,22291.0,2019,4
"03 asturias, principado de",2019-03,2869.0,2019,3
"03 asturias, principado de",2019-02,1403.0,2019,2
"03 asturias, principado de",2019-01,0.0,2019,1
"03 asturias, principado de",2018-12,0.0,2018,12
"03 asturias, principado de",2018-11,0.0,2018,11
"03 asturias, principado de",2018-10,6218.0,2018,10
"03 asturias, principado de",2018-09,71491.0,2018,9
"03 asturias, principado de",2018-08,290428.0,2018,8
"03 asturias, principado de",2018-07,160024.0,2018,7
"03 asturias, principado de",2018-06,47131.0,2018,6
"03 asturias, principado de",2018-05,15702.0,2018,5
"03 asturias, principado de",2018-04,7687.0,2018,4
"03 asturias, principado de",2018-03,4368.0,2018,3
"03 asturias, principado de",2018-02,973.0,2018,2
"03 asturias, principado de",2018-01,600.0,2018,1
"03 asturias, principado de",2017-12,0.0,2017,12
"03 asturias, principado de",2017-11,0.0,2017,11
"03 asturias, principado de",2017-10,5658.0,2017,10
"03 asturias, principado de",2017-09,55348.0,2017,9
"03 asturias, principado de",2017-08,290743.0,2017,8
"03 asturias, principado de",2017-07,193811.0,2017,7
"03 asturias, principado de",2017-06,50394.0,2017,6
"03 asturias, principado de",2017-05,18455.0,2017,5
"03 asturias, principado de",2017-04,26018.0,2017,4
"03 asturias, principado de",2017-03,2750.0,2017,3
"03 asturias, principado de",2017-02,1562.0,2017,2
"03 asturias, principado de",2017-01,391.0,2017,1
"03 asturias, principado de",2016-12,0.0,2016,12
"03 asturias, principado de",2016-11,1387.0,2016,11
"03 asturias, principado de",2016-10,6032.0,2016,10
"03 asturias, principado de",2016-09,50877.0,2016,9
"03 asturias, principado de",2016-08,304835.0,2016,8
"03 asturias, principado de",2016-07,175872.0,2016,7
"03 asturias, principado de",2016-06,46798.0,2016,6
"03 asturias, principado de",2016-05,16635.0,2016,5
"03 asturias, principado de",2016-04,6148.0,2016,4
"03 asturias, principado de",2016-03,13860.0,2016,3
"03 asturias, principado de",2016-02,778.0,2016,2
"03 asturias, principado de",2016-01,0.0,2016,1
"03 asturias, principado de",2015-12,1093.0,2015,12
"03 asturias, principado de",2015-11,1700.0,2015,11
"03 asturias, principado de",2015-10,4923.0,2015,10
"03 asturias, principado de",2015-09,42975.0,2015,9
"03 asturias, principado de",2015-08,287755.0,2015,8
"03 asturias, principado de",2015-07,179729.0,2015,7
"03 asturias, principado de",2015-06,46545.0,2015,6
"03 asturias, principado de",2015-05,17803.0,2015,5
"03 asturias, principado de",2015-04,14517.0,2015,4
"03 asturias, principado de",2015-03,2668.0,2015,3
"03 asturias, principado de",2015-02,657.0,2015,2
"03 asturias, principado de",2015-01,345.0,2015,1
"03 asturias, principado de",2014-12,932.0,2014,12
"03 asturias, principado de",2014-11,816.0,2014,11
"03 asturias, principado de",2014-10,4664.0,2014,10
"03 asturias, principado de",2014-09,45320.0,2014,9
"03 asturias, principado de",2014-08,264433.0,2014,8
"03 asturias, principado de",2014-07,146715.0,2014,7
"03 asturias, principado de",2014-06,38098.0,2014,6
"03 asturias, principado de",2014-05,18389.0,2014,5
"03 asturias, principado de",2014-04,14657.0,2014,4
"03 asturias, principado de",2014-03,2185.0,2014,3
"03 asturias, principado de",2014-02,665.0,2014,2
"03 asturias, principado de",2014-01,233.0,2014,1
"03 asturias, principado de",2013-12,1100.0,2013,12
"03 asturias, principado de",2013-11,1677.0,2013,11
"03 asturias, principado de",2013-10,3309.0,2013,10
"03 asturias, principado de",2013-09,56235.0,2013,9
"03 asturias, principado de",2013-08,294175.0,2013,8
"03 asturias, principado de",2013-07,165109.0,2013,7
"03 asturias, principado de",2013-06,38833.0,2013,6
"03 asturias, principado de",2013-05,8182.0,2013,5
"03 asturias, principado de",2013-04,5275.0,2013,4
"03 asturias, principado de",2013-03,8967.0,2013,3
"03 asturias, principado de",2013-02,844.0,2013,2
"03 asturias, principado de",2013-01,663.0,2013,1
"03 asturias, principado de",2012-12,728.0,2012,12
"03 asturias, principado de",2012-11,1438.0,2012,11
"03 asturias, principado de",2012-10,3581.0,2012,10
"03 asturias, principado de",2012-09,49175.0,2012,9
"03 asturias, principado de",2012-08,300987.0,2012,8
"03 asturias, principado de",2012-07,189322.0,2012,7
"03 asturias, principado de",2012-06,43283.0,2012,6
"03 asturias, principado de",2012-05,8319.0,2012,5
"03 asturias, principado de",2012-04,14822.0,2012,4
"03 asturias, principado de",2012-03,3623.0,2012,3
"03 asturias, principado de",2012-02,928.0,2012,2
"03 asturias, principado de",2012-01,1049.0,2012,1
"03 asturias, principado de",2011-12,1693.0,2011,12
"03 asturias, principado de",2011-11,1962.0,2011,11
"03 asturias, principado de",2011-10,5442.0,2011,10
"03 asturias, principado de",2011-09,47198.0,2011,9
"03 asturias, principado de",2011-08,295729.0,2011,8
"03 asturias, principado de",2011-07,192555.0,2011,7
"03 asturias, principado de",2011-06,54372.0,2011,6
"03 asturias, principado de",2011-05,9958.0,2011,5
"03 asturias, principado de",2011-04,22721.0,2011,4
"03 asturias, principado de",2011-03,2097.0,2011,3
"03 asturias, principado de",2011-02,810.0,2011,2
"03 asturias, principado de",2011-01,634.0,2011,1
"03 asturias, principado de",2010-12,1106.0,2010,12
"03 asturias, principado de",2010-11,1475.0,2010,11
"03 asturias, principado de",2010-10,6386.0,2010,10
"03 asturias, principado de",2010-09,52231.0,2010,9
"03 asturias, principado de",2010-08,301075.0,2010,8
"03 asturias, principado de",2010-07,183957.0,2010,7
"03 asturias, principado de",2010-06,50475.0,2010,6
"03 asturias, principado de",2010-05,10866.0,2010,5
"03 asturias, principado de",2010-04,16983.0,2010,4
"03 asturias, principado de",2010-03,5527.0,2010,3
"03 asturias, principado de",2010-02,1442.0,2010,2
"03 asturias, principado de",2010-01,879.0,2010,1
"03 asturias, principado de",2009-12,1983.0,2009,12
"03 asturias, principado de",2009-11,2472.0,2009,11
"03 asturias, principado de",2009-10,6860.0,2009,10
"03 asturias, principado de",2009-09,45873.0,2009,9
"03 asturias, principado de",2009-08,291464.0,2009,8
"03 asturias, principado de",2009-07,197685.0,2009,7
"03 asturias, principado de",2009-06,49451.0,2009,6
"03 asturias, principado de",2009-05,11775.0,2009,5
"03 asturias, principado de",2009-04,16840.0,2009,4
"03 asturias, principado de",2009-03,5932.0,2009,3
"03 asturias, principado de",2009-02,1539.0,2009,2
"03 asturias, principado de",2009-01,1447.0,2009,1
"03 asturias, principado de",2008-12,1641.0,2008,12
"03 asturias, principado de",2008-11,2258.0,2008,11
"03 asturias, principado de",2008-10,5925.0,2008,10
"03 asturias, principado de",2008-09,33246.0,2008,9
"03 asturias, principado de",2008-08,293451.0,2008,8
"03 asturias, principado de",2008-07,158386.0,2008,7
"03 asturias, principado de",2008-06,36055.0,2008,6
"03 asturias, principado de",2008-05,9247.0,2008,5
"03 asturias, principado de",2008-04,6260.0,2008,4
"03 asturias, principado de",2008-03,9834.0,2008,3
"03 asturias, principado de",2008-02,1225.0,2008,2
"03 asturias, principado de",2008-01,1136.0,2008,1
"03 asturias, principado de",2007-12,2274.0,2007,12
"03 asturias, principado de",2007-11,3196.0,2007,11
"03 asturias, principado de",2007-10,6523.0,2007,10
"03 asturias, principado de",2007-09,33287.0,2007,9
"03 asturias, principado de",2007-08,313665.0,2007,8
"03 asturias, principado de",2007-07,184914.0,2007,7
"03 asturias, principado de",2007-06,45236.0,2007,6
"03 asturias, principado de",2007-05,7058.0,2007,5
"03 asturias, principado de",2007-04,24822.0,2007,4
"03 asturias, principado de",2007-03,3347.0,2007,3
"03 asturias, principado de",2007-02,1086.0,2007,2
"03 asturias, principado de",2007-01,1239.0,2007,1
"03 asturias, principado de",2006-12,1616.0,2006,12
"03 asturias, principado de",2006-11,1564.0,2006,11
"03 asturias, principado de",2006-10,4364.0,2006,10
"03 asturias, principado de",2006-09,47920.0,2006,9
"03 asturias, principado de",2006-08,356890.0,2006,8
"03 asturias, principado de",2006-07,219522.0,2006,7
"03 asturias, principado de",2006-06,48871.0,2006,6
"03 asturias, principado de",2006-05,9672.0,2006,5
"03 asturias, principado de",2006-04,26309.0,2006,4
"03 asturias, principado de",2006-03,1745.0,2006,3
"03 asturias, principado de",2006-02,1183.0,2006,2
"03 asturias, principado de",2006-01,643.0,2006,1
"03 asturias, principado de",2005-12,2443.0,2005,12
"03 asturias, principado de",2005-11,2480.0,2005,11
"03 asturias, principado de",2005-10,3554.0,2005,10
"03 asturias, principado de",2005-09,51638.0,2005,9
"03 asturias, principado de",2005-08,376511.0,2005,8
"03 asturias, principado de",2005-07,241167.0,2005,7
"03 asturias, principado de",2005-06,47266.0,2005,6
"03 asturias, principado de",2005-05,9641.0,2005,5
"03 asturias, principado de",2005-04,10245.0,2005,4
"03 asturias, principado de",2005-03,15952.0,2005,3
"03 asturias, principado de",2005-02,1385.0,2005,2
"03 asturias, principado de",2005-01,1519.0,2005,1
"03 asturias, principado de",2004-12,0.0,2004,12
"03 asturias, principado de",2004-11,2958.0,2004,11
"03 asturias, principado de",2004-10,4694.0,2004,10
"03 asturias, principado de",2004-09,53153.0,2004,9
"03 asturias, principado de",2004-08,343665.0,2004,8
"03 asturias, principado de",2004-07,181518.0,2004,7
"03 asturias, principado de",2004-06,53364.0,2004,6
"03 asturias, principado de",2004-05,8129.0,2004,5
"03 asturias, principado de",2004-04,24727.0,2004,4
"03 asturias, principado de",2004-03,2025.0,2004,3
"03 asturias, principado de",2004-02,928.0,2004,2
"03 asturias, principado de",2004-01,864.0,2004,1
"03 asturias, principado de",2003-12,919.0,2003,12
"03 asturias, principado de",2003-11,1800.0,2003,11
"03 asturias, principado de",2003-10,3005.0,2003,10
"03 asturias, principado de",2003-09,51302.0,2003,9
"03 asturias, principado de",2003-08,390870.0,2003,8
"03 asturias, principado de",2003-07,220953.0,2003,7
"03 asturias, principado de",2003-06,50281.0,2003,6
"03 asturias, principado de",2003-05,18486.0,2003,5
"03 asturias, principado de",2003-04,24379.0,2003,4
"03 asturias, principado de",2003-03,2406.0,2003,3
"03 asturias, principado de",2003-02,746.0,2003,2
"03 asturias, principado de",2003-01,462.0,2003,1
"03 asturias, principado de",2002-12,952.0,2002,12
"03 asturias, principado de",2002-11,1449.0,2002,11
"03 asturias, principado de",2002-10,2259.0,2002,10
"03 asturias, principado de",2002-09,43423.0,2002,9
"03 asturias, principado de",2002-08,306340.0,2002,8
"03 asturias, principado de",2002-07,211238.0,2002,7
"03 asturias, principado de",2002-06,46181.0,2002,6
"03 asturias, principado de",2002-05,4318.0,2002,5
"03 asturias, principado de",2002-04,5006.0,2002,4
"03 asturias, principado de",2002-03,20009.0,2002,3
"03 asturias, principado de",2002-02,516.0,2002,2
"03 asturias, principado de",2002-01,288.0,2002,1
"03 asturias, principado de",2001-12,430.0,2001,12
"03 asturias, principado de",2001-11,1204.0,2001,11
"03 asturias, principado de",2001-10,1816.0,2001,10
"03 asturias, principado de",2001-09,34738.0,2001,9
"03 asturias, principado de",2001-08,364085.0,2001,8
"03 asturias, principado de",2001-07,201801.0,2001,7
"03 asturias, principado de",2001-06,30330.0,2001,6
"03 asturias, principado de",2001-05,2298.0,2001,5
"03 asturias, principado de",2001-04,19564.0,2001,4
"03 asturias, principado de",2001-03,753.0,2001,3
"03 asturias, principado de",2001-02,300.0,2001,2
"03 asturias, principado de",2001-01,323.0,2001,1
"03 asturias, principado de",2000-12,717.0,2000,12
"03 asturias, principado de",2000-11,356.0,2000,11
"03 asturias, principado de",2000-10,1143.0,2000,10
"03 asturias, principado de",2000-09,47820.0,2000,9
"03 asturias, principado de",2000-08,313818.0,2000,8
"03 asturias, principado de",2000-07,178714.0,2000,7
"03 asturias, principado de",2000-06,31800.0,2000,6
"03 asturias, principado de",2000-05,5474.0,2000,5
"03 asturias, principado de",2000-04,11709.0,2000,4
"03 asturias, principado de",2000-03,487.0,2000,3
"03 asturias, principado de",2000-02,302.0,2000,2
"03 asturias, principado de",2000-01,244.0,2000,1
"03 asturias, principado de",1999-12,569.0,1999,12
"03 asturias, principado de",1999-11,557.0,1999,11
"03 asturias, principado de",1999-10,1939.0,1999,10
"03 asturias, principado de",1999-09,30900.0,1999,9
"03 asturias, principado de",1999-08,271094.0,1999,8
"03 asturias, principado de",1999-07,140322.0,1999,7
"03 asturias, principado de",1999-06,17052.0,1999,6
"03 asturias, principado de",1999-05,1221.0,1999,5
"03 asturias, principado de",1999-04,4321.0,1999,4
"03 asturias, principado de",1999-03,1510.0,1999,3
"03 asturias, principado de",1999-02,540.0,1999,2
"03 asturias, principado de",1999-01,474.0,1999,1
"03 asturias, principado de",2025-02,343.0,2025,2
"03 asturias, principado de",2025-01,227.0,2025,1
"03 asturias, principado de",2024-12,0.0,2024,12
"03 asturias, principado de",2024-11,926.0,2024,11
"03 asturias, principado de",2024-10,9252.0,2024,10
"03 asturias, principado de",2024-09,30919.0,2024,9
"03 asturias, principado de",2024-08,86851.0,2024,8
"03 asturias, principado de",2024-07,77111.0,2024,7
"03 asturias, principado de",2024-06,21166.0,2024,6
"03 asturias, principado de",2024-05,18131.0,2024,5
"03 asturias, principado de",2024-04,6316.0,2024,4
"03 asturias, principado de",2024-03,2409.0,2024,3
"03 asturias, principado de",2024-02,0.0,2024,2
"03 asturias, principado de",2024-01,0.0,2024,1
"03 asturias, principado de",2023-12,0.0,2023,12
"03 asturias, principado de",2023-11,621.0,2023,11
"03 asturias, principado de",2023-10,4790.0,2023,10
"03 asturias, principado de",2023-09,33878.0,2023,9
"03 asturias, principado de",2023-08,78195.0,2023,8
"03 asturias, principado de",2023-07,65756.0,2023,7
"03 asturias, principado de",2023-06,32157.0,2023,6
"03 asturias, principado de",2023-05,16703.0,2023,5
"03 asturias, principado de",2023-04,0.0,2023,4
"03 asturias, principado de",2023-03,0.0,2023,3
"03 asturias, principado de",2023-02,0.0,2023,2
"03 asturias, principado de",2023-01,0.0,2023,1
"03 asturias, principado de",2022-12,138.0,2022,12
"03 asturias, principado de",2022-11,817.0,2022,11
"03 asturias, principado de",2022-10,2529.0,2022,10
"03 asturias, principado de",2022-09,28250.0,2022,9
"03 asturias, principado de",2022-08,73714.0,2022,8
"03 asturias, principado de",2022-07,60448.0,2022,7
"03 asturias, principado de",2022-06,21456.0,2022,6
"03 asturias, principado de",2022-05,9841.0,2022,5
"03 asturias, principado de",2022-04,4616.0,2022,4
"03 asturias, principado de",2022-03,0.0,2022,3
"03 asturias, principado de",2022-02,297.0,2022,2
"03 asturias, principado de",2022-01,0.0,2022,1
"03 asturias, principado de",2021-12,0.0,2021,12
"03 asturias, principado de",2021-11,462.0,2021,11
"03 asturias, principado de",2021-10,1340.0,2021,10
"03 asturias, principado de",2021-09,15273.0,2021,9
"03 asturias, principado de",2021-08,35426.0,2021,8
"03 asturias, principado de",2021-07,21637.0,2021,7
"03 asturias, principado de",2021-06,4044.0,2021,6
"03 asturias, principado de",2021-05,623.0,2021,5
"03 asturias, principado de",2021-04,82.0,2021,4
"03 asturias, principado de",2021-03,60.0,2021,3
"03 asturias, principado de",2021-02,61.0,2021,2
"03 asturias, principado de",2021-01,0.0,2021,1
"03 asturias, principado de",2020-12,0.0,2020,12
"03 asturias, principado de",2020-11,0.0,2020,11
"03 asturias, principado de",2020-10,120.0,2020,10
"03 asturias, principado de",2020-09,2691.0,2020,9
"03 asturias, principado de",2020-08,16599.0,2020,8
"03 asturias, principado de",2020-07,13035.0,2020,7
"03 asturias, principado de",2020-06,398.0,2020,6
"03 asturias, principado de",2020-05,0.0,2020,5
"03 asturias, principado de",2020-04,0.0,2020,4
"03 asturias, principado de",2020-03,182.0,2020,3
"03 asturias, principado de",2020-02,529.0,2020,2
"03 asturias, principado de",2020-01,366.0,2020,1
"03 asturias, principado de",2019-12,1330.0,2019,12
"03 asturias, principado de",2019-11,1079.0,2019,11
"03 asturias, principado de",2019-10,2969.0,2019,10
"03 asturias, principado de",2019-09,14082.0,2019,9
"03 asturias, principado de",2019-08,53882.0,2019,8
"03 asturias, principado de",2019-07,41272.0,2019,7
"03 asturias, principado de",2019-06,13785.0,2019,6
"03 asturias, principado de",2019-05,6762.0,2019,5
"03 asturias, principado de",2019-04,2919.0,2019,4
"03 asturias, principado de",2019-03,610.0,2019,3
"03 asturias, principado de",2019-02,142.0,2019,2
"03 asturias, principado de",2019-01,0.0,2019,1
