total,year,month,source,region,period
2495.0,2022,9,hotel_occupancy,total national,2022-09
5468.0,2022,8,hotel_occupancy,total national,2022-08
2824.0,2022,7,hotel_occupancy,total national,2022-07
2320.0,2022,6,hotel_occupancy,total national,2022-06
4388.0,2022,5,hotel_occupancy,total national,2022-05
5041.0,2022,4,hotel_occupancy,total national,2022-04
2035.0,2022,3,hotel_occupancy,total national,2022-03
1284.0,2022,2,hotel_occupancy,total national,2022-02
980.0,2022,1,hotel_occupancy,total national,2022-01
11189.0,2025,2,hotel_occupancy,total national,2025-02
9207.0,2025,1,hotel_occupancy,total national,2025-01
17304.0,2024,12,hotel_occupancy,total national,2024-12
14507.0,2024,11,hotel_occupancy,total national,2024-11
25043.0,2024,10,hotel_occupancy,total national,2024-10
30296.0,2024,9,hotel_occupancy,total national,2024-09
55493.0,2024,8,hotel_occupancy,total national,2024-08
41148.0,2024,7,hotel_occupancy,total national,2024-07
24304.0,2024,6,hotel_occupancy,total national,2024-06
21936.0,2024,5,hotel_occupancy,total national,2024-05
13920.0,2024,4,hotel_occupancy,total national,2024-04
15338.0,2024,3,hotel_occupancy,total national,2024-03
9671.0,2024,2,hotel_occupancy,total national,2024-02
8650.0,2024,1,hotel_occupancy,total national,2024-01
18120.0,2023,12,hotel_occupancy,total national,2023-12
11274.0,2023,11,hotel_occupancy,total national,2023-11
19981.0,2023,10,hotel_occupancy,total national,2023-10
27587.0,2023,9,hotel_occupancy,total national,2023-09
48349.0,2023,8,hotel_occupancy,total national,2023-08
36430.0,2023,7,hotel_occupancy,total national,2023-07
23731.0,2023,6,hotel_occupancy,total national,2023-06
18599.0,2023,5,hotel_occupancy,total national,2023-05
22612.0,2023,4,hotel_occupancy,total national,2023-04
9175.0,2023,3,hotel_occupancy,total national,2023-03
9621.0,2023,2,hotel_occupancy,total national,2023-02
10304.0,2023,1,hotel_occupancy,total national,2023-01
14172.0,2022,12,hotel_occupancy,total national,2022-12
9602.0,2022,11,hotel_occupancy,total national,2022-11
17162.0,2022,10,hotel_occupancy,total national,2022-10
23095.0,2022,9,hotel_occupancy,total national,2022-09
38258.0,2022,8,hotel_occupancy,total national,2022-08
34419.0,2022,7,hotel_occupancy,total national,2022-07
20835.0,2022,6,hotel_occupancy,total national,2022-06
15673.0,2022,5,hotel_occupancy,total national,2022-05
19263.0,2022,4,hotel_occupancy,total national,2022-04
7112.0,2022,3,hotel_occupancy,total national,2022-03
8461.0,2022,2,hotel_occupancy,total national,2022-02
7539.0,2022,1,hotel_occupancy,total national,2022-01
9143.0,2025,2,hotel_occupancy,total national,2025-02
7184.0,2025,1,hotel_occupancy,total national,2025-01
13881.0,2024,12,hotel_occupancy,total national,2024-12
11557.0,2024,11,hotel_occupancy,total national,2024-11
14308.0,2024,10,hotel_occupancy,total national,2024-10
19644.0,2024,9,hotel_occupancy,total national,2024-09
45897.0,2024,8,hotel_occupancy,total national,2024-08
31972.0,2024,7,hotel_occupancy,total national,2024-07
15867.0,2024,6,hotel_occupancy,total national,2024-06
14127.0,2024,5,hotel_occupancy,total national,2024-05
9841.0,2024,4,hotel_occupancy,total national,2024-04
12937.0,2024,3,hotel_occupancy,total national,2024-03
8432.0,2024,2,hotel_occupancy,total national,2024-02
7073.0,2024,1,hotel_occupancy,total national,2024-01
14310.0,2023,12,hotel_occupancy,total national,2023-12
9414.0,2023,11,hotel_occupancy,total national,2023-11
14962.0,2023,10,hotel_occupancy,total national,2023-10
19492.0,2023,9,hotel_occupancy,total national,2023-09
40663.0,2023,8,hotel_occupancy,total national,2023-08
30933.0,2023,7,hotel_occupancy,total national,2023-07
17662.0,2023,6,hotel_occupancy,total national,2023-06
12754.0,2023,5,hotel_occupancy,total national,2023-05
18647.0,2023,4,hotel_occupancy,total national,2023-04
7997.0,2023,3,hotel_occupancy,total national,2023-03
8500.0,2023,2,hotel_occupancy,total national,2023-02
8942.0,2023,1,hotel_occupancy,total national,2023-01
12139.0,2022,12,hotel_occupancy,total national,2022-12
8030.0,2022,11,hotel_occupancy,total national,2022-11
13236.0,2022,10,hotel_occupancy,total national,2022-10
17446.0,2022,9,hotel_occupancy,total national,2022-09
32797.0,2022,8,hotel_occupancy,total national,2022-08
29345.0,2022,7,hotel_occupancy,total national,2022-07
15703.0,2022,6,hotel_occupancy,total national,2022-06
11714.0,2022,5,hotel_occupancy,total national,2022-05
16078.0,2022,4,hotel_occupancy,total national,2022-04
6258.0,2022,3,hotel_occupancy,total national,2022-03
7603.0,2022,2,hotel_occupancy,total national,2022-02
6853.0,2022,1,hotel_occupancy,total national,2022-01
2046.0,2025,2,hotel_occupancy,total national,2025-02
2023.0,2025,1,hotel_occupancy,total national,2025-01
3422.0,2024,12,hotel_occupancy,total national,2024-12
2950.0,2024,11,hotel_occupancy,total national,2024-11
10735.0,2024,10,hotel_occupancy,total national,2024-10
10652.0,2024,9,hotel_occupancy,total national,2024-09
9596.0,2024,8,hotel_occupancy,total national,2024-08
9176.0,2024,7,hotel_occupancy,total national,2024-07
8437.0,2024,6,hotel_occupancy,total national,2024-06
7809.0,2024,5,hotel_occupancy,total national,2024-05
4079.0,2024,4,hotel_occupancy,total national,2024-04
2401.0,2024,3,hotel_occupancy,total national,2024-03
1239.0,2024,2,hotel_occupancy,total national,2024-02
1577.0,2024,1,hotel_occupancy,total national,2024-01
3810.0,2023,12,hotel_occupancy,total national,2023-12
1860.0,2023,11,hotel_occupancy,total national,2023-11
5018.0,2023,10,hotel_occupancy,total national,2023-10
8095.0,2023,9,hotel_occupancy,total national,2023-09
7686.0,2023,8,hotel_occupancy,total national,2023-08
5497.0,2023,7,hotel_occupancy,total national,2023-07
6069.0,2023,6,hotel_occupancy,total national,2023-06
5845.0,2023,5,hotel_occupancy,total national,2023-05
3965.0,2023,4,hotel_occupancy,total national,2023-04
1178.0,2023,3,hotel_occupancy,total national,2023-03
1120.0,2023,2,hotel_occupancy,total national,2023-02
1362.0,2023,1,hotel_occupancy,total national,2023-01
2033.0,2022,12,hotel_occupancy,total national,2022-12
1572.0,2022,11,hotel_occupancy,total national,2022-11
3926.0,2022,10,hotel_occupancy,total national,2022-10
5649.0,2022,9,hotel_occupancy,total national,2022-09
5461.0,2022,8,hotel_occupancy,total national,2022-08
5073.0,2022,7,hotel_occupancy,total national,2022-07
5132.0,2022,6,hotel_occupancy,total national,2022-06
3959.0,2022,5,hotel_occupancy,total national,2022-05
3185.0,2022,4,hotel_occupancy,total national,2022-04
854.0,2022,3,hotel_occupancy,total national,2022-03
858.0,2022,2,hotel_occupancy,total national,2022-02
686.0,2022,1,hotel_occupancy,total national,2022-01
31804.0,2025,2,hotel_occupancy,total national,2025-02
31830.0,2025,1,hotel_occupancy,total national,2025-01
42568.0,2024,12,hotel_occupancy,total national,2024-12
35492.0,2024,11,hotel_occupancy,total national,2024-11
53287.0,2024,10,hotel_occupancy,total national,2024-10
80836.0,2024,9,hotel_occupancy,total national,2024-09
201540.0,2024,8,hotel_occupancy,total national,2024-08
139887.0,2024,7,hotel_occupancy,total national,2024-07
59676.0,2024,6,hotel_occupancy,total national,2024-06
50795.0,2024,5,hotel_occupancy,total national,2024-05
34788.0,2024,4,hotel_occupancy,total national,2024-04
37657.0,2024,3,hotel_occupancy,total national,2024-03
27573.0,2024,2,hotel_occupancy,total national,2024-02
28426.0,2024,1,hotel_occupancy,total national,2024-01
46954.0,2023,12,hotel_occupancy,total national,2023-12
33017.0,2023,11,hotel_occupancy,total national,2023-11
53694.0,2023,10,hotel_occupancy,total national,2023-10
81593.0,2023,9,hotel_occupancy,total national,2023-09
196207.0,2023,8,hotel_occupancy,total national,2023-08
142567.0,2023,7,hotel_occupancy,total national,2023-07
64436.0,2023,6,hotel_occupancy,total national,2023-06
49258.0,2023,5,hotel_occupancy,total national,2023-05
60122.0,2023,4,hotel_occupancy,total national,2023-04
25681.0,2023,3,hotel_occupancy,total national,2023-03
27633.0,2023,2,hotel_occupancy,total national,2023-02
31080.0,2023,1,hotel_occupancy,total national,2023-01
35660.0,2022,12,hotel_occupancy,total national,2022-12
26550.0,2022,11,hotel_occupancy,total national,2022-11
42912.0,2022,10,hotel_occupancy,total national,2022-10
66757.0,2022,9,hotel_occupancy,total national,2022-09
159506.0,2022,8,hotel_occupancy,total national,2022-08
123537.0,2022,7,hotel_occupancy,total national,2022-07
54100.0,2022,6,hotel_occupancy,total national,2022-06
36474.0,2022,5,hotel_occupancy,total national,2022-05
44015.0,2022,4,hotel_occupancy,total national,2022-04
21842.0,2022,3,hotel_occupancy,total national,2022-03
23332.0,2022,2,hotel_occupancy,total national,2022-02
22371.0,2022,1,hotel_occupancy,total national,2022-01
23613.0,2025,2,hotel_occupancy,total national,2025-02
23212.0,2025,1,hotel_occupancy,total national,2025-01
34129.0,2024,12,hotel_occupancy,total national,2024-12
26630.0,2024,11,hotel_occupancy,total national,2024-11
33055.0,2024,10,hotel_occupancy,total national,2024-10
57833.0,2024,9,hotel_occupancy,total national,2024-09
174543.0,2024,8,hotel_occupancy,total national,2024-08
115299.0,2024,7,hotel_occupancy,total national,2024-07
41442.0,2024,6,hotel_occupancy,total national,2024-06
32376.0,2024,5,hotel_occupancy,total national,2024-05
23907.0,2024,4,hotel_occupancy,total national,2024-04
29772.0,2024,3,hotel_occupancy,total national,2024-03
20903.0,2024,2,hotel_occupancy,total national,2024-02
20391.0,2024,1,hotel_occupancy,total national,2024-01
36771.0,2023,12,hotel_occupancy,total national,2023-12
25485.0,2023,11,hotel_occupancy,total national,2023-11
39420.0,2023,10,hotel_occupancy,total national,2023-10
60083.0,2023,9,hotel_occupancy,total national,2023-09
167139.0,2023,8,hotel_occupancy,total national,2023-08
122675.0,2023,7,hotel_occupancy,total national,2023-07
48043.0,2023,6,hotel_occupancy,total national,2023-06
35711.0,2023,5,hotel_occupancy,total national,2023-05
49383.0,2023,4,hotel_occupancy,total national,2023-04
20446.0,2023,3,hotel_occupancy,total national,2023-03
20964.0,2023,2,hotel_occupancy,total national,2023-02
