region,period,total,year,month
total national,2019-06,25557026.0,2019,6
total national,2019-05,22075560.0,2019,5
total national,2019-04,16684153.0,2019,4
total national,2019-03,13038510.0,2019,3
total national,2019-02,10193198.0,2019,2
total national,2019-01,10006273.0,2019,1
total national,2018-12,9702778.0,2018,12
total national,2018-11,11105954.0,2018,11
total national,2018-10,21846402.0,2018,10
total national,2018-09,26357900.0,2018,9
total national,2018-08,28772169.0,2018,8
total national,2018-07,28532030.0,2018,7
total national,2018-06,25311127.0,2018,6
total national,2018-05,22732654.0,2018,5
total national,2018-04,15947842.0,2018,4
total national,2018-03,12946909.0,2018,3
total national,2018-02,10289137.0,2018,2
total national,2018-01,9936282.0,2018,1
total national,2017-12,9228127.0,2017,12
total national,2017-11,10813437.0,2017,11
total national,2017-10,21639598.0,2017,10
total national,2017-09,26606342.0,2017,9
total national,2017-08,29594071.0,2017,8
total national,2017-07,29288076.0,2017,7
total national,2017-06,25795662.0,2017,6
total national,2017-05,22416238.0,2017,5
total national,2017-04,16791693.0,2017,4
total national,2017-03,12569758.0,2017,3
total national,2017-02,10121322.0,2017,2
total national,2017-01,9883800.0,2017,1
total national,2016-12,9431229.0,2016,12
total national,2016-11,10658131.0,2016,11
total national,2016-10,21145869.0,2016,10
total national,2016-09,26001999.0,2016,9
total national,2016-08,29257315.0,2016,8
total national,2016-07,28362245.0,2016,7
total national,2016-06,24080008.0,2016,6
total national,2016-05,21402102.0,2016,5
total national,2016-04,15075994.0,2016,4
total national,2016-03,12603332.0,2016,3
total national,2016-02,9869534.0,2016,2
total national,2016-01,9042054.0,2016,1
total national,2015-12,8698839.0,2015,12
total national,2015-11,10002281.0,2015,11
total national,2015-10,19487673.0,2015,10
total national,2015-09,23988101.0,2015,9
total national,2015-08,27537189.0,2015,8
total national,2015-07,25979666.0,2015,7
total national,2015-06,21521458.0,2015,6
total national,2015-05,19233177.0,2015,5
total national,2015-04,13599890.0,2015,4
total national,2015-03,10880104.0,2015,3
total national,2015-02,8692060.0,2015,2
total national,2015-01,8360385.0,2015,1
total national,2014-12,7986508.0,2014,12
total national,2014-11,9049843.0,2014,11
total national,2014-10,18065539.0,2014,10
total national,2014-09,23305499.0,2014,9
total national,2014-08,26540528.0,2014,8
total national,2014-07,24698709.0,2014,7
total national,2014-06,21698004.0,2014,6
total national,2014-05,18131256.0,2014,5
total national,2014-04,13283988.0,2014,4
total national,2014-03,11091589.0,2014,3
total national,2014-02,8418274.0,2014,2
total national,2014-01,8261004.0,2014,1
01 andalucã­a,2025-02,1210103.0,2025,2
01 andalucã­a,2025-01,983971.0,2025,1
01 andalucã­a,2024-12,1105005.0,2024,12
01 andalucã­a,2024-11,1278048.0,2024,11
01 andalucã­a,2024-10,1838241.0,2024,10
01 andalucã­a,2024-09,2025863.0,2024,9
01 andalucã­a,2024-08,2224665.0,2024,8
01 andalucã­a,2024-07,2004872.0,2024,7
01 andalucã­a,2024-06,2019917.0,2024,6
01 andalucã­a,2024-05,2099691.0,2024,5
01 andalucã­a,2024-04,1847648.0,2024,4
01 andalucã­a,2024-03,1616003.0,2024,3
01 andalucã­a,2024-02,1258294.0,2024,2
01 andalucã­a,2024-01,1041007.0,2024,1
01 andalucã­a,2023-12,1170078.0,2023,12
01 andalucã­a,2023-11,1239122.0,2023,11
01 andalucã­a,2023-10,1873526.0,2023,10
01 andalucã­a,2023-09,2025500.0,2023,9
01 andalucã­a,2023-08,2267920.0,2023,8
01 andalucã­a,2023-07,2114842.0,2023,7
01 andalucã­a,2023-06,1959976.0,2023,6
01 andalucã­a,2023-05,1883648.0,2023,5
01 andalucã­a,2023-04,1852962.0,2023,4
01 andalucã­a,2023-03,1418975.0,2023,3
01 andalucã­a,2023-02,1123345.0,2023,2
01 andalucã­a,2023-01,954691.0,2023,1
01 andalucã­a,2022-12,1007743.0,2022,12
01 andalucã­a,2022-11,1084818.0,2022,11
01 andalucã­a,2022-10,1685566.0,2022,10
01 andalucã­a,2022-09,1980050.0,2022,9
01 andalucã­a,2022-08,2172087.0,2022,8
01 andalucã­a,2022-07,2076997.0,2022,7
01 andalucã­a,2022-06,1947800.0,2022,6
01 andalucã­a,2022-05,1833026.0,2022,5
01 andalucã­a,2022-04,1670249.0,2022,4
01 andalucã­a,2022-03,1147658.0,2022,3
01 andalucã­a,2022-02,989820.0,2022,2
01 andalucã­a,2022-01,694614.0,2022,1
01 andalucã­a,2021-12,846378.0,2021,12
01 andalucã­a,2021-11,966910.0,2021,11
01 andalucã­a,2021-10,1430459.0,2021,10
01 andalucã­a,2021-09,1579073.0,2021,9
01 andalucã­a,2021-08,1934752.0,2021,8
01 andalucã­a,2021-07,1685423.0,2021,7
01 andalucã­a,2021-06,1197179.0,2021,6
01 andalucã­a,2021-05,670345.0,2021,5
01 andalucã­a,2021-04,304931.0,2021,4
01 andalucã­a,2021-03,279657.0,2021,3
01 andalucã­a,2021-02,189027.0,2021,2
01 andalucã­a,2021-01,198498.0,2021,1
01 andalucã­a,2020-12,219845.0,2020,12
01 andalucã­a,2020-11,171612.0,2020,11
01 andalucã­a,2020-10,494570.0,2020,10
01 andalucã­a,2020-09,735322.0,2020,9
01 andalucã­a,2020-08,1210492.0,2020,8
01 andalucã­a,2020-07,919612.0,2020,7
01 andalucã­a,2020-06,212684.0,2020,6
01 andalucã­a,2020-05,14468.0,2020,5
01 andalucã­a,2020-04,0.0,2020,4
01 andalucã­a,2020-03,570044.0,2020,3
01 andalucã­a,2020-02,1283985.0,2020,2
01 andalucã­a,2020-01,1054676.0,2020,1
01 andalucã­a,2019-12,1138668.0,2019,12
01 andalucã­a,2019-11,1206770.0,2019,11
01 andalucã­a,2019-10,1784641.0,2019,10
01 andalucã­a,2019-09,2017526.0,2019,9
01 andalucã­a,2019-08,2271277.0,2019,8
01 andalucã­a,2019-07,2082413.0,2019,7
01 andalucã­a,2019-06,2014675.0,2019,6
01 andalucã­a,2019-05,1973786.0,2019,5
01 andalucã­a,2019-04,1786426.0,2019,4
01 andalucã­a,2019-03,1466711.0,2019,3
01 andalucã­a,2019-02,1168473.0,2019,2
01 andalucã­a,2019-01,958170.0,2019,1
01 andalucã­a,2018-12,1070219.0,2018,12
01 andalucã­a,2018-11,1155060.0,2018,11
01 andalucã­a,2018-10,1744165.0,2018,10
01 andalucã­a,2018-09,1940112.0,2018,9
01 andalucã­a,2018-08,2171324.0,2018,8
01 andalucã­a,2018-07,1954630.0,2018,7
01 andalucã­a,2018-06,1895563.0,2018,6
01 andalucã­a,2018-05,1825424.0,2018,5
01 andalucã­a,2018-04,1659194.0,2018,4
01 andalucã­a,2018-03,1395916.0,2018,3
01 andalucã­a,2018-02,1113961.0,2018,2
01 andalucã­a,2018-01,912840.0,2018,1
01 andalucã­a,2017-12,1034110.0,2017,12
01 andalucã­a,2017-11,1079041.0,2017,11
01 andalucã­a,2017-10,1734324.0,2017,10
01 andalucã­a,2017-09,1919699.0,2017,9
01 andalucã­a,2017-08,2048680.0,2017,8
01 andalucã­a,2017-07,1935158.0,2017,7
01 andalucã­a,2017-06,1875440.0,2017,6
01 andalucã­a,2017-05,1804719.0,2017,5
01 andalucã­a,2017-04,1765905.0,2017,4
01 andalucã­a,2017-03,1291347.0,2017,3
01 andalucã­a,2017-02,1049004.0,2017,2
01 andalucã­a,2017-01,892265.0,2017,1
01 andalucã­a,2016-12,966347.0,2016,12
01 andalucã­a,2016-11,1015790.0,2016,11
01 andalucã­a,2016-10,1686180.0,2016,10
01 andalucã­a,2016-09,1853000.0,2016,9
01 andalucã­a,2016-08,2050220.0,2016,8
01 andalucã­a,2016-07,1920141.0,2016,7
01 andalucã­a,2016-06,1804761.0,2016,6
01 andalucã­a,2016-05,1756979.0,2016,5
01 andalucã­a,2016-04,1551147.0,2016,4
01 andalucã­a,2016-03,1384743.0,2016,3
01 andalucã­a,2016-02,1061237.0,2016,2
01 andalucã­a,2016-01,818070.0,2016,1
01 andalucã­a,2015-12,943558.0,2015,12
01 andalucã­a,2015-11,966305.0,2015,11
01 andalucã­a,2015-10,1565471.0,2015,10
01 andalucã­a,2015-09,1776267.0,2015,9
01 andalucã­a,2015-08,2002703.0,2015,8
01 andalucã­a,2015-07,1776361.0,2015,7
01 andalucã­a,2015-06,1716033.0,2015,6
01 andalucã­a,2015-05,1672023.0,2015,5
01 andalucã­a,2015-04,1467149.0,2015,4
01 andalucã­a,2015-03,1127538.0,2015,3
01 andalucã­a,2015-02,941567.0,2015,2
01 andalucã­a,2015-01,730294.0,2015,1
01 andalucã­a,2014-12,863937.0,2014,12
01 andalucã­a,2014-11,866674.0,2014,11
01 andalucã­a,2014-10,1431400.0,2014,10
01 andalucã­a,2014-09,1689952.0,2014,9
01 andalucã­a,2014-08,1936158.0,2014,8
01 andalucã­a,2014-07,1618064.0,2014,7
01 andalucã­a,2014-06,1595348.0,2014,6
01 andalucã­a,2014-05,1602146.0,2014,5
01 andalucã­a,2014-04,1449381.0,2014,4
01 andalucã­a,2014-03,1024250.0,2014,3
01 andalucã­a,2014-02,852020.0,2014,2
01 andalucã­a,2014-01,659794.0,2014,1
01 andalucã­a,2025-02,683922.0,2025,2
01 andalucã­a,2025-01,528371.0,2025,1
01 andalucã­a,2024-12,646530.0,2024,12
01 andalucã­a,2024-11,675397.0,2024,11
01 andalucã­a,2024-10,796871.0,2024,10
01 andalucã­a,2024-09,991041.0,2024,9
01 andalucã­a,2024-08,1264244.0,2024,8
01 andalucã­a,2024-07,1132902.0,2024,7
01 andalucã­a,2024-06,1107683.0,2024,6
01 andalucã­a,2024-05,1013290.0,2024,5
01 andalucã­a,2024-04,874296.0,2024,4
01 andalucã­a,2024-03,865895.0,2024,3
01 andalucã­a,2024-02,705236.0,2024,2
01 andalucã­a,2024-01,569160.0,2024,1
01 andalucã­a,2023-12,710935.0,2023,12
01 andalucã­a,2023-11,673931.0,2023,11
01 andalucã­a,2023-10,881182.0,2023,10
01 andalucã­a,2023-09,1040799.0,2023,9
01 andalucã­a,2023-08,1352621.0,2023,8
01 andalucã­a,2023-07,1280780.0,2023,7
01 andalucã­a,2023-06,1118880.0,2023,6
01 andalucã­a,2023-05,920523.0,2023,5
01 andalucã­a,2023-04,980532.0,2023,4
01 andalucã­a,2023-03,804822.0,2023,3
01 andalucã­a,2023-02,700088.0,2023,2
01 andalucã­a,2023-01,571285.0,2023,1
01 andalucã­a,2022-12,648223.0,2022,12
01 andalucã­a,2022-11,666655.0,2022,11
01 andalucã­a,2022-10,867663.0,2022,10
01 andalucã­a,2022-09,1092918.0,2022,9
01 andalucã­a,2022-08,1370076.0,2022,8
01 andalucã­a,2022-07,1324060.0,2022,7
01 andalucã­a,2022-06,1168278.0,2022,6
01 andalucã­a,2022-05,1003842.0,2022,5
01 andalucã­a,2022-04,967766.0,2022,4
01 andalucã­a,2022-03,695459.0,2022,3
01 andalucã­a,2022-02,683530.0,2022,2
01 andalucã­a,2022-01,462136.0,2022,1
01 andalucã­a,2021-12,598622.0,2021,12
01 andalucã­a,2021-11,620163.0,2021,11
01 andalucã­a,2021-10,854972.0,2021,10
01 andalucã­a,2021-09,1068643.0,2021,9
01 andalucã­a,2021-08,1482347.0,2021,8
01 andalucã­a,2021-07,1324495.0,2021,7
01 andalucã­a,2021-06,977772.0,2021,6
01 andalucã­a,2021-05,541892.0,2021,5
01 andalucã­a,2021-04,247281.0,2021,4
01 andalucã­a,2021-03,236836.0,2021,3
01 andalucã­a,2021-02,164665.0,2021,2
01 andalucã­a,2021-01,166593.0,2021,1
01 andalucã­a,2020-12,181825.0,2020,12
01 andalucã­a,2020-11,143000.0,2020,11
01 andalucã­a,2020-10,404165.0,2020,10
01 andalucã­a,2020-09,619910.0,2020,9
01 andalucã­a,2020-08,1007572.0,2020,8
01 andalucã­a,2020-07,755275.0,2020,7
01 andalucã­a,2020-06,192253.0,2020,6
01 andalucã­a,2020-05,13535.0,2020,5
01 andalucã­a,2020-04,0.0,2020,4
01 andalucã­a,2020-03,321333.0,2020,3
01 andalucã­a,2020-02,778068.0,2020,2
01 andalucã­a,2020-01,559758.0,2020,1
01 andalucã­a,2019-12,685364.0,2019,12
01 andalucã­a,2019-11,660806.0,2019,11
01 andalucã­a,2019-10,790448.0,2019,10
01 andalucã­a,2019-09,969409.0,2019,9
01 andalucã­a,2019-08,1346828.0,2019,8
01 andalucã­a,2019-07,1198072.0,2019,7
01 andalucã­a,2019-06,1051680.0,2019,6
01 andalucã­a,2019-05,940680.0,2019,5
01 andalucã­a,2019-04,863405.0,2019,4
01 andalucã­a,2019-03,807372.0,2019,3
01 andalucã­a,2019-02,695868.0,2019,2
01 andalucã­a,2019-01,522098.0,2019,1
01 andalucã­a,2018-12,646940.0,2018,12
01 andalucã­a,2018-11,656171.0,2018,11
01 andalucã­a,2018-10,797481.0,2018,10
01 andalucã­a,2018-09,924040.0,2018,9
01 andalucã­a,2018-08,1270277.0,2018,8
01 andalucã­a,2018-07,1089393.0,2018,7
01 andalucã­a,2018-06,956832.0,2018,6
01 andalucã­a,2018-05,818631.0,2018,5
01 andalucã­a,2018-04,795272.0,2018,4
01 andalucã­a,2018-03,782158.0,2018,3
01 andalucã­a,2018-02,657824.0,2018,2
01 andalucã­a,2018-01,511537.0,2018,1
01 andalucã­a,2017-12,647986.0,2017,12
01 andalucã­a,2017-11,606132.0,2017,11
01 andalucã­a,2017-10,786722.0,2017,10
01 andalucã­a,2017-09,878892.0,2017,9
01 andalucã­a,2017-08,1119329.0,2017,8
01 andalucã­a,2017-07,1055694.0,2017,7
01 andalucã­a,2017-06,945831.0,2017,6
01 andalucã­a,2017-05,803315.0,2017,5
01 andalucã­a,2017-04,875700.0,2017,4
01 andalucã­a,2017-03,705705.0,2017,3
01 andalucã­a,2017-02,622114.0,2017,2
01 andalucã­a,2017-01,496846.0,2017,1
01 andalucã­a,2016-12,595675.0,2016,12
01 andalucã­a,2016-11,574512.0,2016,11
01 andalucã­a,2016-10,805382.0,2016,10
01 andalucã­a,2016-09,879774.0,2016,9
01 andalucã­a,2016-08,1176004.0,2016,8
01 andalucã­a,2016-07,1089296.0,2016,7
01 andalucã­a,2016-06,971751.0,2016,6
01 andalucã­a,2016-05,826824.0,2016,5
01 andalucã­a,2016-04,763886.0,2016,4
01 andalucã­a,2016-03,803054.0,2016,3
01 andalucã­a,2016-02,677674.0,2016,2
01 andalucã­a,2016-01,480886.0,2016,1
01 andalucã­a,2015-12,612938.0,2015,12
01 andalucã­a,2015-11,572878.0,2015,11
01 andalucã­a,2015-10,752123.0,2015,10
01 andalucã­a,2015-09,890234.0,2015,9
01 andalucã­a,2015-08,1191856.0,2015,8
01 andalucã­a,2015-07,1067848.0,2015,7
01 andalucã­a,2015-06,962824.0,2015,6
01 andalucã­a,2015-05,812986.0,2015,5
01 andalucã­a,2015-04,769073.0,2015,4
01 andalucã­a,2015-03,671180.0,2015,3
01 andalucã­a,2015-02,592854.0,2015,2
01 andalucã­a,2015-01,435583.0,2015,1
01 andalucã­a,2014-12,567424.0,2014,12
01 andalucã­a,2014-11,537894.0,2014,11
01 andalucã­a,2014-10,711966.0,2014,10
01 andalucã­a,2014-09,865602.0,2014,9
01 andalucã­a,2014-08,1210814.0,2014,8
01 andalucã­a,2014-07,1006806.0,2014,7
01 andalucã­a,2014-06,913195.0,2014,6
01 andalucã­a,2014-05,826394.0,2014,5
01 andalucã­a,2014-04,757292.0,2014,4
01 andalucã­a,2014-03,600764.0,2014,3
01 andalucã­a,2014-02,556200.0,2014,2
01 andalucã­a,2014-01,395973.0,2014,1
01 andalucã­a,2025-02,526182.0,2025,2
01 andalucã­a,2025-01,455600.0,2025,1
01 andalucã­a,2024-12,458475.0,2024,12
01 andalucã­a,2024-11,602651.0,2024,11
01 andalucã­a,2024-10,1041370.0,2024,10
01 andalucã­a,2024-09,1034823.0,2024,9
01 andalucã­a,2024-08,960421.0,2024,8
01 andalucã­a,2024-07,871970.0,2024,7
01 andalucã­a,2024-06,912234.0,2024,6
01 andalucã­a,2024-05,1086401.0,2024,5
01 andalucã­a,2024-04,973352.0,2024,4
01 andalucã­a,2024-03,750108.0,2024,3
01 andalucã­a,2024-02,553058.0,2024,2
01 andalucã­a,2024-01,471847.0,2024,1
01 andalucã­a,2023-12,459144.0,2023,12
01 andalucã­a,2023-11,565192.0,2023,11
01 andalucã­a,2023-10,992345.0,2023,10
01 andalucã­a,2023-09,984701.0,2023,9
01 andalucã­a,2023-08,915299.0,2023,8
01 andalucã­a,2023-07,834062.0,2023,7
01 andalucã­a,2023-06,841096.0,2023,6
01 andalucã­a,2023-05,963125.0,2023,5
01 andalucã­a,2023-04,872429.0,2023,4
01 andalucã­a,2023-03,614154.0,2023,3
01 andalucã­a,2023-02,423258.0,2023,2
01 andalucã­a,2023-01,383406.0,2023,1
01 andalucã­a,2022-12,359520.0,2022,12
01 andalucã­a,2022-11,418162.0,2022,11
01 andalucã­a,2022-10,817904.0,2022,10
01 andalucã­a,2022-09,887132.0,2022,9
01 andalucã­a,2022-08,802011.0,2022,8
01 andalucã­a,2022-07,752937.0,2022,7
01 andalucã­a,2022-06,779523.0,2022,6
01 andalucã­a,2022-05,829183.0,2022,5
01 andalucã­a,2022-04,702483.0,2022,4
01 andalucã­a,2022-03,452199.0,2022,3
01 andalucã­a,2022-02,306290.0,2022,2
