region,period,total,year,month
"03 asturias, principado de",2020-02,20749.0,2020,2
"03 asturias, principado de",2020-01,15559.0,2020,1
"03 asturias, principado de",2019-12,51154.0,2019,12
"03 asturias, principado de",2019-11,27865.0,2019,11
"03 asturias, principado de",2019-10,38410.0,2019,10
"03 asturias, principado de",2019-09,81517.0,2019,9
"03 asturias, principado de",2019-08,271857.0,2019,8
"03 asturias, principado de",2019-07,169210.0,2019,7
"03 asturias, principado de",2019-06,65855.0,2019,6
"03 asturias, principado de",2019-05,49411.0,2019,5
"03 asturias, principado de",2019-04,74533.0,2019,4
"03 asturias, principado de",2019-03,26605.0,2019,3
"03 asturias, principado de",2019-02,15878.0,2019,2
"03 asturias, principado de",2019-01,13314.0,2019,1
"03 asturias, principado de",2018-12,45602.0,2018,12
"03 asturias, principado de",2018-11,31066.0,2018,11
"03 asturias, principado de",2018-10,47878.0,2018,10
"03 asturias, principado de",2018-09,82813.0,2018,9
"03 asturias, principado de",2018-08,255372.0,2018,8
"03 asturias, principado de",2018-07,159788.0,2018,7
"03 asturias, principado de",2018-06,50001.0,2018,6
"03 asturias, principado de",2018-05,33766.0,2018,5
"03 asturias, principado de",2018-04,42628.0,2018,4
"03 asturias, principado de",2018-03,51578.0,2018,3
"03 asturias, principado de",2018-02,15026.0,2018,2
"03 asturias, principado de",2018-01,13503.0,2018,1
"03 asturias, principado de",2017-12,48913.0,2017,12
"03 asturias, principado de",2017-11,16299.0,2017,11
"03 asturias, principado de",2017-10,46457.0,2017,10
"03 asturias, principado de",2017-09,83255.0,2017,9
"03 asturias, principado de",2017-08,277703.0,2017,8
"03 asturias, principado de",2017-07,178989.0,2017,7
"03 asturias, principado de",2017-06,53858.0,2017,6
"03 asturias, principado de",2017-05,33223.0,2017,5
"03 asturias, principado de",2017-04,79673.0,2017,4
"03 asturias, principado de",2017-03,17424.0,2017,3
"03 asturias, principado de",2017-02,13141.0,2017,2
"03 asturias, principado de",2017-01,10165.0,2017,1
"03 asturias, principado de",2024-10,9119.0,2024,10
"03 asturias, principado de",2024-09,18913.0,2024,9
"03 asturias, principado de",2024-08,22599.0,2024,8
"03 asturias, principado de",2024-07,21689.0,2024,7
"03 asturias, principado de",2024-06,16083.0,2024,6
"03 asturias, principado de",2024-05,12907.0,2024,5
"03 asturias, principado de",2024-04,7588.0,2024,4
"03 asturias, principado de",2024-03,6419.0,2024,3
"03 asturias, principado de",2024-02,1803.0,2024,2
"03 asturias, principado de",2024-01,1358.0,2024,1
"03 asturias, principado de",2023-12,2675.0,2023,12
"03 asturias, principado de",2023-11,1965.0,2023,11
"03 asturias, principado de",2023-10,10592.0,2023,10
"03 asturias, principado de",2023-09,17934.0,2023,9
"03 asturias, principado de",2023-08,25616.0,2023,8
"03 asturias, principado de",2023-07,25671.0,2023,7
"03 asturias, principado de",2023-06,12070.0,2023,6
"03 asturias, principado de",2023-05,9221.0,2023,5
"03 asturias, principado de",2023-04,8160.0,2023,4
"03 asturias, principado de",2023-03,2510.0,2023,3
"03 asturias, principado de",2023-02,3021.0,2023,2
"03 asturias, principado de",2023-01,1205.0,2023,1
"03 asturias, principado de",2022-12,1403.0,2022,12
"03 asturias, principado de",2022-11,3676.0,2022,11
"03 asturias, principado de",2022-10,5306.0,2022,10
"03 asturias, principado de",2022-09,9706.0,2022,9
"03 asturias, principado de",2022-08,21133.0,2022,8
"03 asturias, principado de",2022-07,22186.0,2022,7
"03 asturias, principado de",2022-06,7708.0,2022,6
"03 asturias, principado de",2022-05,4175.0,2022,5
"03 asturias, principado de",2022-04,4215.0,2022,4
"03 asturias, principado de",2022-03,1969.0,2022,3
"03 asturias, principado de",2022-02,2621.0,2022,2
"03 asturias, principado de",2022-01,1112.0,2022,1
"03 asturias, principado de",2021-12,1892.0,2021,12
"03 asturias, principado de",2021-11,1893.0,2021,11
"03 asturias, principado de",2021-10,6348.0,2021,10
"03 asturias, principado de",2021-09,6863.0,2021,9
"03 asturias, principado de",2021-08,9997.0,2021,8
"03 asturias, principado de",2021-07,10800.0,2021,7
"03 asturias, principado de",2021-06,3176.0,2021,6
"03 asturias, principado de",2021-05,858.0,2021,5
"03 asturias, principado de",2021-04,380.0,2021,4
"03 asturias, principado de",2021-03,61.0,2021,3
"03 asturias, principado de",2021-02,119.0,2021,2
"03 asturias, principado de",2021-01,129.0,2021,1
"03 asturias, principado de",2020-12,267.0,2020,12
"03 asturias, principado de",2020-11,0.0,2020,11
"03 asturias, principado de",2020-10,1769.0,2020,10
"03 asturias, principado de",2020-09,1762.0,2020,9
"03 asturias, principado de",2020-08,7412.0,2020,8
"03 asturias, principado de",2020-07,6545.0,2020,7
"03 asturias, principado de",2020-06,258.0,2020,6
"03 asturias, principado de",2020-05,0.0,2020,5
"03 asturias, principado de",2020-04,0.0,2020,4
"03 asturias, principado de",2020-03,329.0,2020,3
"03 asturias, principado de",2020-02,1533.0,2020,2
"03 asturias, principado de",2020-01,612.0,2020,1
"03 asturias, principado de",2019-12,1797.0,2019,12
"03 asturias, principado de",2019-11,818.0,2019,11
"03 asturias, principado de",2019-10,3538.0,2019,10
"03 asturias, principado de",2019-09,14516.0,2019,9
"03 asturias, principado de",2019-08,22673.0,2019,8
"03 asturias, principado de",2019-07,23402.0,2019,7
"03 asturias, principado de",2019-06,10038.0,2019,6
"03 asturias, principado de",2019-05,6143.0,2019,5
"03 asturias, principado de",2019-04,4077.0,2019,4
"03 asturias, principado de",2019-03,1203.0,2019,3
"03 asturias, principado de",2019-02,499.0,2019,2
"03 asturias, principado de",2019-01,554.0,2019,1
"03 asturias, principado de",2018-12,1097.0,2018,12
"03 asturias, principado de",2018-11,1174.0,2018,11
"03 asturias, principado de",2018-10,4181.0,2018,10
"03 asturias, principado de",2018-09,13969.0,2018,9
"03 asturias, principado de",2018-08,30368.0,2018,8
"03 asturias, principado de",2018-07,24049.0,2018,7
"03 asturias, principado de",2018-06,12786.0,2018,6
"03 asturias, principado de",2018-05,8443.0,2018,5
"03 asturias, principado de",2018-04,3819.0,2018,4
"03 asturias, principado de",2018-03,1885.0,2018,3
"03 asturias, principado de",2018-02,825.0,2018,2
"03 asturias, principado de",2018-01,579.0,2018,1
"03 asturias, principado de",2017-12,1818.0,2017,12
"03 asturias, principado de",2017-11,1113.0,2017,11
"03 asturias, principado de",2017-10,5670.0,2017,10
"03 asturias, principado de",2017-09,16187.0,2017,9
"03 asturias, principado de",2017-08,26952.0,2017,8
"03 asturias, principado de",2017-07,21848.0,2017,7
"03 asturias, principado de",2017-06,11059.0,2017,6
"03 asturias, principado de",2017-05,6387.0,2017,5
"03 asturias, principado de",2017-04,4686.0,2017,4
"03 asturias, principado de",2017-03,1453.0,2017,3
"03 asturias, principado de",2017-02,881.0,2017,2
"03 asturias, principado de",2017-01,765.0,2017,1
"04 balears, illes",2024-10,60839.0,2024,10
"04 balears, illes",2024-09,74229.0,2024,9
"04 balears, illes",2024-08,76150.0,2024,8
"04 balears, illes",2024-07,76888.0,2024,7
"04 balears, illes",2024-06,66758.0,2024,6
"04 balears, illes",2024-05,64278.0,2024,5
"04 balears, illes",2024-04,46756.0,2024,4
"04 balears, illes",2024-03,27200.0,2024,3
"04 balears, illes",2024-02,11938.0,2024,2
"04 balears, illes",2024-01,8929.0,2024,1
"04 balears, illes",2023-12,11336.0,2023,12
"04 balears, illes",2023-11,11560.0,2023,11
"04 balears, illes",2023-10,44930.0,2023,10
"04 balears, illes",2023-09,64810.0,2023,9
"04 balears, illes",2023-08,66994.0,2023,8
"04 balears, illes",2023-07,63649.0,2023,7
"04 balears, illes",2023-06,59199.0,2023,6
"04 balears, illes",2023-05,50962.0,2023,5
"04 balears, illes",2023-04,40961.0,2023,4
"04 balears, illes",2023-03,19715.0,2023,3
"04 balears, illes",2023-02,11618.0,2023,2
"04 balears, illes",2023-01,8576.0,2023,1
"04 balears, illes",2022-12,10074.0,2022,12
"04 balears, illes",2022-11,10013.0,2022,11
"04 balears, illes",2022-10,37932.0,2022,10
"04 balears, illes",2022-09,55554.0,2022,9
"04 balears, illes",2022-08,57822.0,2022,8
"04 balears, illes",2022-07,57576.0,2022,7
"04 balears, illes",2022-06,54733.0,2022,6
"04 balears, illes",2022-05,43782.0,2022,5
"04 balears, illes",2022-04,33481.0,2022,4
"04 balears, illes",2022-03,14030.0,2022,3
"04 balears, illes",2022-02,10472.0,2022,2
"04 balears, illes",2022-01,5515.0,2022,1
"04 balears, illes",2021-12,7098.0,2021,12
"04 balears, illes",2021-11,9689.0,2021,11
"04 balears, illes",2021-10,38196.0,2021,10
"04 balears, illes",2021-09,48179.0,2021,9
"04 balears, illes",2021-08,54705.0,2021,8
"04 balears, illes",2021-07,50800.0,2021,7
"04 balears, illes",2021-06,34646.0,2021,6
"04 balears, illes",2021-05,25511.0,2021,5
"04 balears, illes",2021-04,11279.0,2021,4
"04 balears, illes",2021-03,4592.0,2021,3
"04 balears, illes",2021-02,2095.0,2021,2
"04 balears, illes",2021-01,1639.0,2021,1
"04 balears, illes",2020-12,3434.0,2020,12
"04 balears, illes",2020-11,3540.0,2020,11
"04 balears, illes",2020-10,7412.0,2020,10
"04 balears, illes",2020-09,11090.0,2020,9
"04 balears, illes",2020-08,26520.0,2020,8
"04 balears, illes",2020-07,21839.0,2020,7
"04 balears, illes",2020-06,1566.0,2020,6
"04 balears, illes",2020-05,111.0,2020,5
"04 balears, illes",2020-04,0.0,2020,4
"04 balears, illes",2020-03,3611.0,2020,3
"04 balears, illes",2020-02,8545.0,2020,2
"04 balears, illes",2020-01,5400.0,2020,1
"04 balears, illes",2019-12,7774.0,2019,12
"04 balears, illes",2019-11,8922.0,2019,11
"04 balears, illes",2019-10,33034.0,2019,10
"04 balears, illes",2019-09,48920.0,2019,9
"04 balears, illes",2019-08,51640.0,2019,8
"04 balears, illes",2019-07,46098.0,2019,7
"04 balears, illes",2019-06,43081.0,2019,6
"04 balears, illes",2019-05,35044.0,2019,5
"04 balears, illes",2019-04,26941.0,2019,4
"04 balears, illes",2019-03,15893.0,2019,3
"04 balears, illes",2019-02,8106.0,2019,2
"04 balears, illes",2019-01,5016.0,2019,1
"04 balears, illes",2018-12,7179.0,2018,12
"04 balears, illes",2018-11,7888.0,2018,11
"04 balears, illes",2018-10,33277.0,2018,10
"04 balears, illes",2018-09,47421.0,2018,9
"04 balears, illes",2018-08,49080.0,2018,8
"04 balears, illes",2018-07,47938.0,2018,7
"04 balears, illes",2018-06,44325.0,2018,6
"04 balears, illes",2018-05,39422.0,2018,5
"04 balears, illes",2018-04,28975.0,2018,4
"04 balears, illes",2018-03,15941.0,2018,3
"04 balears, illes",2018-02,8143.0,2018,2
"04 balears, illes",2018-01,4308.0,2018,1
"04 balears, illes",2017-12,5794.0,2017,12
"04 balears, illes",2017-11,6929.0,2017,11
"04 balears, illes",2017-10,29533.0,2017,10
"04 balears, illes",2017-09,40320.0,2017,9
"04 balears, illes",2017-08,40441.0,2017,8
"04 balears, illes",2017-07,37915.0,2017,7
"04 balears, illes",2017-06,35405.0,2017,6
"04 balears, illes",2017-05,30498.0,2017,5
"04 balears, illes",2017-04,22775.0,2017,4
"04 balears, illes",2017-03,11043.0,2017,3
"04 balears, illes",2017-02,6245.0,2017,2
"04 balears, illes",2017-01,3294.0,2017,1
"04 balears, illes",2024-10,6620.0,2024,10
"04 balears, illes",2024-09,10602.0,2024,9
"04 balears, illes",2024-08,11960.0,2024,8
"04 balears, illes",2024-07,10092.0,2024,7
"04 balears, illes",2024-06,9859.0,2024,6
"04 balears, illes",2024-05,7746.0,2024,5
"04 balears, illes",2024-04,5348.0,2024,4
"04 balears, illes",2024-03,6281.0,2024,3
"04 balears, illes",2024-02,5681.0,2024,2
"04 balears, illes",2024-01,4690.0,2024,1
"04 balears, illes",2023-12,6236.0,2023,12
"04 balears, illes",2023-11,5353.0,2023,11
"04 balears, illes",2023-10,6694.0,2023,10
"04 balears, illes",2023-09,8785.0,2023,9
"04 balears, illes",2023-08,12393.0,2023,8
"04 balears, illes",2023-07,10334.0,2023,7
"04 balears, illes",2023-06,9065.0,2023,6
"04 balears, illes",2023-05,7155.0,2023,5
"04 balears, illes",2023-04,6831.0,2023,4
"04 balears, illes",2023-03,4160.0,2023,3
"04 balears, illes",2023-02,5242.0,2023,2
"04 balears, illes",2023-01,4292.0,2023,1
"04 balears, illes",2022-12,5027.0,2022,12
"04 balears, illes",2022-11,4723.0,2022,11
"04 balears, illes",2022-10,5536.0,2022,10
"04 balears, illes",2022-09,8377.0,2022,9
"04 balears, illes",2022-08,11480.0,2022,8
"04 balears, illes",2022-07,10230.0,2022,7
"04 balears, illes",2022-06,9619.0,2022,6
"04 balears, illes",2022-05,6226.0,2022,5
"04 balears, illes",2022-04,4953.0,2022,4
"04 balears, illes",2022-03,2990.0,2022,3
"04 balears, illes",2022-02,5093.0,2022,2
"04 balears, illes",2022-01,2885.0,2022,1
"04 balears, illes",2021-12,4027.0,2021,12
"04 balears, illes",2021-11,4780.0,2021,11
"04 balears, illes",2021-10,5741.0,2021,10
"04 balears, illes",2021-09,8968.0,2021,9
"04 balears, illes",2021-08,13322.0,2021,8
"04 balears, illes",2021-07,10843.0,2021,7
"04 balears, illes",2021-06,7197.0,2021,6
"04 balears, illes",2021-05,4699.0,2021,5
"04 balears, illes",2021-04,4108.0,2021,4
"04 balears, illes",2021-03,2574.0,2021,3
"04 balears, illes",2021-02,1644.0,2021,2
"04 balears, illes",2021-01,1195.0,2021,1
"04 balears, illes",2020-12,2699.0,2020,12
"04 balears, illes",2020-11,0.0,2020,11
"04 balears, illes",2020-10,4393.0,2020,10
"04 balears, illes",2020-09,6672.0,2020,9
"04 balears, illes",2020-08,13037.0,2020,8
"04 balears, illes",2020-07,7528.0,2020,7
"04 balears, illes",2020-06,1295.0,2020,6
"04 balears, illes",2020-05,0.0,2020,5
"04 balears, illes",2020-04,0.0,2020,4
"04 balears, illes",2020-03,992.0,2020,3
"04 balears, illes",2020-02,3394.0,2020,2
"04 balears, illes",2020-01,2460.0,2020,1
"04 balears, illes",2019-12,3423.0,2019,12
"04 balears, illes",2019-11,3435.0,2019,11
"04 balears, illes",2019-10,5096.0,2019,10
"04 balears, illes",2019-09,6881.0,2019,9
"04 balears, illes",2019-08,8684.0,2019,8
"04 balears, illes",2019-07,7662.0,2019,7
"04 balears, illes",2019-06,7418.0,2019,6
"04 balears, illes",2019-05,5134.0,2019,5
"04 balears, illes",2019-04,3875.0,2019,4
"04 balears, illes",2019-03,3774.0,2019,3
"04 balears, illes",2019-02,2740.0,2019,2
"04 balears, illes",2019-01,1893.0,2019,1
"04 balears, illes",2018-12,2911.0,2018,12
"04 balears, illes",2018-11,2539.0,2018,11
"04 balears, illes",2018-10,4526.0,2018,10
"04 balears, illes",2018-09,6159.0,2018,9
"04 balears, illes",2018-08,7687.0,2018,8
"04 balears, illes",2018-07,7206.0,2018,7
"04 balears, illes",2018-06,6230.0,2018,6
"04 balears, illes",2018-05,4485.0,2018,5
"04 balears, illes",2018-04,3940.0,2018,4
"04 balears, illes",2018-03,3415.0,2018,3
"04 balears, illes",2018-02,2592.0,2018,2
"04 balears, illes",2018-01,1979.0,2018,1
"04 balears, illes",2017-12,2254.0,2017,12
"04 balears, illes",2017-11,2138.0,2017,11
"04 balears, illes",2017-10,3972.0,2017,10
"04 balears, illes",2017-09,5470.0,2017,9
"04 balears, illes",2017-08,6896.0,2017,8
"04 balears, illes",2017-07,6227.0,2017,7
"04 balears, illes",2017-06,5032.0,2017,6
"04 balears, illes",2017-05,3923.0,2017,5
"04 balears, illes",2017-04,3808.0,2017,4
"04 balears, illes",2017-03,2052.0,2017,3
"04 balears, illes",2017-02,1635.0,2017,2
"04 balears, illes",2017-01,1342.0,2017,1
"04 balears, illes",2024-10,54219.0,2024,10
"04 balears, illes",2024-09,63627.0,2024,9
"04 balears, illes",2024-08,64190.0,2024,8
"04 balears, illes",2024-07,66796.0,2024,7
"04 balears, illes",2024-06,56898.0,2024,6
"04 balears, illes",2024-05,56532.0,2024,5
"04 balears, illes",2024-04,41409.0,2024,4
"04 balears, illes",2024-03,20919.0,2024,3
"04 balears, illes",2024-02,6257.0,2024,2
"04 balears, illes",2024-01,4239.0,2024,1
"04 balears, illes",2023-12,5099.0,2023,12
"04 balears, illes",2023-11,6207.0,2023,11
"04 balears, illes",2023-10,38237.0,2023,10
"04 balears, illes",2023-09,56025.0,2023,9
"04 balears, illes",2023-08,54601.0,2023,8
"04 balears, illes",2023-07,53316.0,2023,7
"04 balears, illes",2023-06,50133.0,2023,6
"04 balears, illes",2023-05,43807.0,2023,5
"04 balears, illes",2023-04,34130.0,2023,4
"04 balears, illes",2023-03,15555.0,2023,3
"04 balears, illes",2023-02,6376.0,2023,2
"04 balears, illes",2023-01,4284.0,2023,1
"04 balears, illes",2022-12,5047.0,2022,12
"04 balears, illes",2022-11,5290.0,2022,11
"04 balears, illes",2022-10,32396.0,2022,10
"04 balears, illes",2022-09,47177.0,2022,9
"04 balears, illes",2022-08,46342.0,2022,8
"04 balears, illes",2022-07,47346.0,2022,7
"04 balears, illes",2022-06,45114.0,2022,6
"04 balears, illes",2022-05,37556.0,2022,5
"04 balears, illes",2022-04,28528.0,2022,4
"04 balears, illes",2022-03,11040.0,2022,3
"04 balears, illes",2022-02,5379.0,2022,2
"04 balears, illes",2022-01,2630.0,2022,1
"04 balears, illes",2021-12,3071.0,2021,12
"04 balears, illes",2021-11,4908.0,2021,11
"04 balears, illes",2021-10,32455.0,2021,10
"04 balears, illes",2021-09,39211.0,2021,9
"04 balears, illes",2021-08,41383.0,2021,8
"04 balears, illes",2021-07,39957.0,2021,7
"04 balears, illes",2021-06,27449.0,2021,6
"04 balears, illes",2021-05,20812.0,2021,5
"04 balears, illes",2021-04,7171.0,2021,4
"04 balears, illes",2021-03,2018.0,2021,3
"04 balears, illes",2021-02,451.0,2021,2
"04 balears, illes",2021-01,444.0,2021,1
"04 balears, illes",2020-12,735.0,2020,12
"04 balears, illes",2020-11,0.0,2020,11
"04 balears, illes",2020-10,3018.0,2020,10
"04 balears, illes",2020-09,4418.0,2020,9
"04 balears, illes",2020-08,13483.0,2020,8
"04 balears, illes",2020-07,14311.0,2020,7
"04 balears, illes",2020-06,271.0,2020,6
"04 balears, illes",2020-05,0.0,2020,5
"04 balears, illes",2020-04,0.0,2020,4
"04 balears, illes",2020-03,2620.0,2020,3
"04 balears, illes",2020-02,5152.0,2020,2
"04 balears, illes",2020-01,2940.0,2020,1
"04 balears, illes",2019-12,4351.0,2019,12
"04 balears, illes",2019-11,5486.0,2019,11
"04 balears, illes",2019-10,27938.0,2019,10
"04 balears, illes",2019-09,42039.0,2019,9
"04 balears, illes",2019-08,42956.0,2019,8
"04 balears, illes",2019-07,38436.0,2019,7
"04 balears, illes",2019-06,35663.0,2019,6
"04 balears, illes",2019-05,29911.0,2019,5
"04 balears, illes",2019-04,23066.0,2019,4
"04 balears, illes",2019-03,12119.0,2019,3
"04 balears, illes",2019-02,5366.0,2019,2
"04 balears, illes",2019-01,3123.0,2019,1
"04 balears, illes",2018-12,4268.0,2018,12
"04 balears, illes",2018-11,5349.0,2018,11
"04 balears, illes",2018-10,28750.0,2018,10
"04 balears, illes",2018-09,41262.0,2018,9
"04 balears, illes",2018-08,41394.0,2018,8
"04 balears, illes",2018-07,40732.0,2018,7
"04 balears, illes",2018-06,38095.0,2018,6
"04 balears, illes",2018-05,34937.0,2018,5
"04 balears, illes",2018-04,25035.0,2018,4
"04 balears, illes",2018-03,12526.0,2018,3
"04 balears, illes",2018-02,5550.0,2018,2
"04 balears, illes",2018-01,2329.0,2018,1
"04 balears, illes",2017-12,3540.0,2017,12
